Date,Close,High,Low,Open,Volume,sentiment_daily,finbert_daily,article_count,return,log_return,ma5,ma10,ma20,volatility,momentum_3,momentum_7,price_range,volume_change,rsi,macd,macd_signal,macd_hist,finbert_lag1,finbert_lag2,finbert_lag3,finbert_roll3,sentiment_lag1,sentiment_lag2,trend,future_return,target,return_1,return_3,return_7,ema_10,ema_20,volume_ratio,rolling_std_5,rolling_std_10,momentum_5,probability,signal,confidence_percent,confidence_level,signal_shifted,strat_base,strat_trend,strat_rsi,cum_market,cum_base,cum_trend,cum_rsi
2022-06-14,1195.8170166015625,1215.7238471836963,1189.151077141205,1205.804612494347,14714312,0.7184,0.5434784293174744,1.0,-0.013068504265982717,-0.013154648508549232,1231.0850830078125,1237.8898071289063,1209.028387451172,0.02209771171909597,-0.06097367157760414,-0.054470303521915175,0.022221434946635494,-0.16494656912060135,51.305099347315895,13.846507094875733,14.757483252531037,-0.9109761576553037,0.5434784293174744,0.5434784293174744,0.5434784293174744,0.5434784293174744,0.7184,0.7184,-1,-0.014497046946994288,0,-0.013068504265982717,-0.06097367157760414,-0.054470303521915175,1224.97363578923,1214.4700149350017,0.9226402957407647,29.594769860446863,27.9824801212953,-65.817626953125,0.1607835641757866,SELL,83.92,High,STRONG SELL,0.013154648508549232,0.013154648508549232,0.013154648508549232,0.9982716968034442,1.082288100553601,1.084321653933678,1.0819385934877495
2022-06-15,1181.3475341796875,1200.0030396756413,1175.9329182849908,1191.016551311612,11195535,0.8625,0.8630587458610535,1.0,-0.012100080715523154,-0.012173882635855388,1219.45947265625,1236.1971313476563,1210.34677734375,0.021791836955034918,-0.04345605601519387,-0.06187800069950078,0.020375139994146124,-0.23913975726489967,50.73749890601326,9.49288793432902,13.704564188890634,-4.211676254561615,0.5434784293174744,0.5434784293174744,0.5434784293174744,0.5434784293174744,0.7184,0.7184,-1,-0.02050973593760188,0,-0.012100080715523154,-0.04345605601519387,-0.06187800069950078,1217.0416173147678,1211.315492958305,0.6958112220801531,36.16300165969528,30.994911448602256,-58.1280517578125,0.2133020883789321,HOLD,78.67,Medium,SELL,0.012173882635855388,0.012173882635855388,0.012173882635855388,0.9861925286961003,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-16,1164.8309326171875,1209.8998688820898,1162.10081677253,1193.4966675690844,17111475,0.8625,0.8630587458610535,1.0,-0.013981153796514989,-0.014079810765529976,1197.7326904296874,1228.7213012695313,1212.1702453613282,0.007486019538456374,-0.03864193380334513,-0.07672879896889406,0.0410351843955269,0.528419588702103,48.83488891012276,4.656188035076639,11.894888958127837,-7.238700923051198,0.8630587458610535,0.5434784293174744,0.5434784293174744,0.6500052014986674,0.8625,0.7184,-1,0.009413982694938691,0,-0.013981153796514989,-0.03864193380334513,-0.07672879896889406,1207.5487655515713,1206.8883919734367,1.097706123469362,27.103886743324917,38.25195482688747,-108.6339111328125,0.25992936634169983,HOLD,74.01,Medium,HOLD,0.0,0.0,0.0,0.9724044192794261,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-17,1178.481201171875,1194.3383543037446,1163.0563604863046,1164.8308634674381,24457187,0.0,0.0,1.0,0.011718669355747169,0.01165053750982258,1186.425634765625,1220.098828125,1211.386492919922,0.012023476271199185,-0.014497046946994274,-0.04920983152684755,0.026544329927650427,0.4292857278522162,43.64269160348198,1.9025991322178015,9.89643099294583,-7.993831860728028,0.8630587458610535,0.8630587458610535,0.5434784293174744,0.7565319736798605,0.8625,0.8625,-1,-0.03258702659321131,0,0.011718669355747169,-0.014497046946994274,-0.04920983152684755,1202.263753846172,1204.182945230431,1.563745451757057,17.88696508085965,38.950983393688226,-56.5352783203125,0.22015865512721206,HOLD,77.98,Medium,HOLD,0.0,0.0,0.0,0.983799705149029,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-20,1157.118408203125,1190.8120593552974,1147.1308115234453,1185.3063342518615,12066797,0.0,0.0,1.0,-0.018127393926612445,-0.01829370809271565,1175.5190185546876,1209.8838134765624,1209.9338684082031,0.011868922908709396,-0.02050973593760186,-0.09136211032278452,0.03775002413079238,-0.5066154991577732,42.57173067544008,-1.9806075570704706,7.521023282942569,-9.50163084001304,0.0,0.8630587458610535,0.8630587458610535,0.5753724972407023,0.0,0.8625,-1,-0.03071130909492174,0,-0.018127393926612445,-0.02050973593760186,-0.09136211032278452,1194.0555091837998,1199.7006083706876,0.76675449342086,15.06297187872334,40.88386334470311,-54.5330810546875,0.3486450156101144,HOLD,65.14,Medium,HOLD,0.0,0.0,0.0,0.9659659803489073,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-21,1175.796630859375,1180.0281654943678,1150.4069416324683,1164.830795221328,11720049,0.0,0.0,1.0,0.016142014960469853,0.0160131178925847,1171.51494140625,1201.3000122070312,1209.2115417480468,0.015928965977284038,0.00941398269493865,-0.04795065459949366,0.025192472137166952,-0.028735711722008728,46.16040325585174,-3.5104342663323678,5.314731773087582,-8.82516603941995,0.0,0.0,0.8630587458610535,0.28768624862035114,0.0,0.0,1,-0.032525841127908836,0,0.016142014960469853,0.00941398269493865,-0.04795065459949366,1190.7357131248134,1197.424039083896,0.7477536381539571,10.1916345855856,37.698192854638634,-20.0203857421875,0.3089294637276934,HOLD,69.11,Medium,HOLD,0.0,0.0,0.0,0.9815586176550044,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-22,1140.0780029296875,1164.057137590061,1137.9849226393887,1163.9661497975553,10617206,0.0,0.0,1.0,-0.03037823633121073,-0.030849217890953625,1163.26103515625,1191.36025390625,1206.790869140625,0.020031293121549748,-0.03258702659321133,-0.059071017501878154,0.022868799225731835,-0.09409883866526492,32.67032989299986,-7.518360733605732,2.7481132717489194,-10.266474005354652,0.0,0.0,0.0,0.0,0.0,0.0,-1,-0.005168253311546344,0,-0.03037823633121073,-0.03258702659321133,-0.059071017501878154,1181.5252203620632,1191.9625118311144,0.6855350949902569,15.543841548314202,39.571532612999334,-41.26953125,0.420682333272729,BUY,57.93,High,HOLD,0.0,0.0,0.0,0.9517405979949441,1.0955442747049602,1.09760273562836,1.0951904867766196
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.3779613702993,19446323,0.0,0.0,1.0,-0.016223640639309145,-0.016356684833700095,1154.6112060546875,1176.1719482421875,1204.0118774414063,0.020252651011147874,-0.0307113090949217,-0.06207908773798809,0.03245507085197704,0.8315857298049976,24.486930696069848,-12.04827634196613,-0.21116465099409076,-11.837111690972039,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.02545690584608312,1,-0.016223640639309145,-0.0307113090949217,-0.06207908773798809,1170.62641431612,1185.2595856671392,1.2382821711266074,24.119709070593508,33.18999214244056,-43.2491455078125,0.5805044265567747,STRONG BUY,58.05,Very High,BUY,-0.016356684833700095,0.0,-0.016356684833700095,0.936299900551233,1.0777705580876944,1.09760273562836,1.0774225098875658
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,0.3592,0.0,2.0,0.014239772363903391,0.01413933911362401,1146.425537109375,1166.4255859375,1202.304443359375,0.020868828471925262,-0.032525841127908794,-0.03707179849051401,0.017199646286077865,-0.26771585558874034,29.088483149970102,-14.186007810698129,-3.0061332829348983,-11.17987452776323,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.03203941952817482,1,0.014239772363903391,-0.032525841127908794,-0.03707179849051401,1164.6130401577914,1180.7160876460127,0.9295803475216885,20.69556840660655,27.87475922602217,-40.9283447265625,0.5444417580219619,STRONG BUY,54.44,Very High,STRONG BUY,0.01413933911362401,0.0,0.01413933911362401,0.9496325979994279,1.09311776549538,1.09760273562836,1.0927647611681102
2022-06-27,1134.185791015625,1157.9829545073123,1129.135125114688,1157.9829545073123,15474529,0.3592,0.0,2.0,-0.0029599199813967747,-0.00296430920785739,1141.839013671875,1158.6790161132812,1198.3879272460938,0.01990330433986967,-0.005168253311546356,-0.02630866054759362,0.025434835827728108,0.08667659534246419,28.178545913614784,-15.967802553403999,-5.5984671370287185,-10.36933541637528,0.0,0.0,0.0,0.0,0.3592,0.0,-1,0.041321458361361495,1,-0.0029599199813967747,-0.005168253311546356,-0.02630866054759362,1159.080813041034,1176.2846308240712,1.0245071082003205,20.270169663130314,24.465277940219647,-22.9326171875,0.5516569730563855,STRONG BUY,55.17,Very High,STRONG BUY,-0.00296430920785739,0.0,-0.00296430920785739,0.9468217614976238,1.0898822243792705,1.09760273562836,1.0895302649165624
2022-06-28,1150.1337890625,1152.9776391694047,1129.3853215361614,1129.3853215361614,13572847,0.3592,0.0,2.0,0.014061186600295983,0.0139632451633849,1136.7064453125,1154.110693359375,1196.0002502441407,0.019396445058829398,0.025456905846083178,-0.02405419117520624,0.02051267240176807,-0.12289110705728101,34.37071837193905,-15.90962135317045,-7.660697980257066,-8.248923372913385,0.0,0.0,0.0,0.0,0.3592,0.3592,1,-0.04707821016067255,0,0.014061186600295983,0.025456905846083178,-0.02405419117520624,1157.4540814085733,1173.7940744658263,0.905446926716517,10.337871596685018,20.741912800128144,-25.662841796875,0.4896114516488434,BUY,51.04,High,STRONG BUY,0.0139632451633849,0.0139632451633849,0.0139632451633849,0.9601351989632627,1.1052072617086133,1.1130363325070258,1.1048503532782241
2022-06-29,1173.9993896484375,1181.6664368341112,1137.9851854445403,1140.8062890806102,19205146,0.3592,0.0,2.0,0.020750282108823903,0.020537927591572015,1143.49072265625,1153.37587890625,1194.7865051269532,0.01520373529719983,0.032039419528174795,0.01458881072640339,0.037207218142295245,0.4149681345409699,31.960750365772228,-13.778922971737074,-8.884342978553068,-4.894579993184006,0.0,0.0,0.0,0.0,0.3592,0.3592,1,-0.06451201015492436,0,0.020750282108823903,0.032039419528174795,0.01458881072640339,1160.4623192703668,1173.8136282927414,1.2161945371616418,19.854159247440492,19.77753422130889,33.92138671875,0.4385257393177035,BUY,56.15,High,BUY,0.020537927591572015,0.020537927591572015,0.020537927591572015,0.9800582752043622,1.1281406241777876,1.1361321504039172,1.127776309796781
2022-06-30,1181.052001953125,1190.2659611777156,1167.5608938992502,1173.9310028878358,23112959,0.765,0.0,1.0,0.0060073389874584215,0.005989366867098956,1155.384765625,1154.9979858398438,1191.8596435546874,0.009124931024112125,0.041321458361361474,0.004469625916438291,0.019224443327573705,0.20347739090345884,38.95510507338694,-11.389946073411238,-9.385463597524701,-2.0044824758865367,0.0,0.0,0.0,0.0,0.3592,0.3592,1,-0.06256629077005095,0,0.0060073389874584215,0.041321458361361474,0.004469625916438291,1164.2058979399592,1174.502997212778,1.4100724128650055,21.214720788872512,21.418566611497887,59.47021484375,0.38169016049059756,BUY,61.83,High,BUY,0.005989366867098956,0.005989366867098956,0.005989366867098956,0.9859458174909786,1.1349177473327465,1.1429572813659437,1.1345512443917551
2022-07-01,1095.987548828125,1179.3912376535845,1076.1035827419444,1171.6105762032093,81997149,0.765,0.0,1.0,-0.07202430797655612,-0.07474974047925817,1147.0717041015625,1146.7486206054687,1183.4237243652344,0.03750728654336772,-0.047078210160672596,-0.038673190771387644,0.09424163168831579,2.5476699024127547,31.10038436616574,-16.174208911492997,-10.74321266031836,-5.430996251174637,0.0,0.0,0.0,0.0,0.765,0.3592,-1,0.0013077042167084524,0,-0.07202430797655612,-0.047078210160672596,-0.038673190771387644,1151.8025617378075,1167.0253354618587,3.7026845653858333,34.14957880911323,26.62297455520322,-41.5653076171875,0.5992311195137987,STRONG BUY,59.92,Very High,BUY,-0.07474974047925817,0.0,-0.07474974047925817,0.914933752283811,1.0531760819707936,1.1429572813659437,1.0528359761504984
2022-07-04,1098.2623291015625,1111.1391472548082,1076.6037450673573,1082.4506733389208,41857728,0.765,0.0,1.0,0.002075553026008148,0.002073402041633457,1139.88701171875,1140.8630126953126,1175.3734130859375,0.03770436775884238,-0.06451201015492436,-0.020791580494466833,0.0314454946439825,-0.4895221539958664,33.32032355367245,-19.55677756439991,-12.50592564113467,-7.050851923265238,0.0,0.0,0.0,0.0,0.765,0.765,-1,-0.01060602103042526,0,0.002075553026008148,-0.06451201015492436,-0.020791580494466833,1142.067973985763,1160.476477713259,1.6660178821263794,40.690859661640886,30.324227812397016,-35.9234619140625,0.6009690682289216,STRONG BUY,60.1,Very High,STRONG BUY,0.002073402041633457,0.0,0.002073402041633457,0.9168327458019606,1.0553620047746475,1.1429572813659437,1.0550211930466877
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326237,17647327,0.765,0.0,1.0,0.008099731409425326,0.00806710464525165,1131.291845703125,1133.9991455078125,1167.6495788574218,0.03700606549258945,-0.06256629077005094,-0.026719547393970866,0.01964450888510386,-0.5783973989223686,37.06876632018694,-21.274446033268987,-14.259629719561534,-7.014816313707453,0.0,0.0,0.0,0.0,0.765,0.765,-1,-0.017199094404993783,0,0.008099731409425326,-0.06256629077005094,-0.026719547393970866,1135.7206985309651,1155.3985235486034,0.6862086416373874,42.48468633751976,29.28893490668394,-42.975830078125,0.6226801013752443,STRONG BUY,62.27,Very High,STRONG BUY,0.00806710464525165,0.0,0.00806710464525165,0.9242588447903225,1.0639101535530346,1.1429572813659437,1.0635665813416175
2022-07-06,1097.4207763671875,1111.1166075291421,1086.5687955560873,1101.1746251311279,23943726,0.765,0.0,1.0,-0.008794754658241977,-0.008833656770635422,1115.976123046875,1129.7334228515624,1160.5468383789062,0.033672230714568166,0.0013077042167084496,-0.032415337010628265,0.022368641547243124,0.3567905213067113,37.96601866238402,-23.154509161722217,-16.038605607993674,-7.115903553728543,0.0,0.0,0.0,0.0,0.765,0.765,-1,0.004996178561882326,0,-0.008794754658241977,0.0013077042167084496,-0.032415337010628265,1128.7570763193692,1149.8768333408493,0.8851721207754137,36.641003392691765,31.339779576874403,-76.57861328125,0.5898908379024727,STRONG BUY,58.99,Very High,STRONG BUY,-0.008833656770635422,0.0,-0.008833656770635422,0.9161302150096814,1.0545533247741232,1.1429572813659437,1.0542127741960128
2022-07-07,1086.6141357421875,1107.1578795789183,1080.6534724660446,1103.8135967687947,23301033,0.765,0.0,1.0,-0.009847308213694839,-0.009896113618780684,1097.0885498046875,1126.2366577148437,1151.2043029785157,0.0321557487042895,-0.010606021030425294,-0.05522805600910896,0.024391737822157457,-0.026841812339483018,33.4317860477028,-25.225692242000832,-17.876022934795106,-7.349669307205726,0.0,0.0,0.0,0.0,0.765,0.765,-1,0.013546303152161373,0,-0.009847308213694839,-0.010606021030425294,-0.05522805600910896,1121.0947234871544,1143.851814521929,0.8493094789473861,7.3110650157438135,34.17306630581945,-94.4378662109375,0.5447293053684196,STRONG BUY,54.47,Very High,STRONG BUY,-0.009896113618780684,0.0,-0.009896113618780684,0.9071087984186026,1.0441688131572957,1.1429572813659437,1.0438316160856904
2022-07-08,1088.1158447265625,1100.2191487523794,1084.0889121323955,1100.2191487523794,19010108,0.765,0.0,1.0,0.001382007591268275,0.0013810534977189695,1095.514208984375,1121.2929565429688,1143.8592712402344,0.007682803967614997,-0.017199094404993787,-0.07315467595566083,0.014824006743544204,-0.18415170692217808,36.59508290057382,-26.441147303385833,-19.58904780851325,-6.852099494872583,0.0,0.0,0.0,0.0,0.765,0.765,-1,-0.005791664539825407,0,0.001382007591268275,-0.017199094404993787,-0.07315467595566083,1115.0985637125013,1138.5436269223703,0.6810667165295909,8.37721873347354,35.887051770627856,-7.8717041015625,0.5609476888344607,STRONG BUY,56.09,Very High,STRONG BUY,0.0013810534977189695,0.0,0.0013810534977189695,0.9083624296641233,1.0456118623836448,1.1429572813659437,1.0452741993031265
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,0.765,0.0,1.0,0.013590319329088718,0.013498799198884038,1096.44248046875,1118.16474609375,1138.4218811035157,0.010278674403304957,0.004996178561882392,-0.06616839504141425,0.024258351845459828,-0.2715734702822309,35.62198029341408,-25.91244639841375,-20.85372752649335,-5.058718871920398,0.0,0.0,0.0,0.0,0.765,0.765,1,-0.011035987102139716,0,0.013590319329088718,0.004996178561882392,-0.06616839504141425,1112.8813133144897,1135.1493468843767,0.4990159299525913,8.992426663756275,36.00155463935697,4.641357421875,0.501800762178296,BUY,50.18,High,STRONG BUY,0.013498799198884038,0.013498799198884038,0.013498799198884038,0.9207073651498057,1.0598220614877216,1.158490435799214,1.0594798094581135
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989,0.4588,-0.7609480023384094,1.0,-0.0014234663536317749,-0.0014244804443252997,1095.27763671875,1113.2847412109375,1133.6977172851562,0.009457299132398483,0.013546303152161432,0.004877967283448026,0.014749361501749351,-0.22159128452878785,41.16793918782125,-25.32816138882049,-21.74861429895878,-3.579547089861709,0.0,0.0,0.0,0.0,0.765,0.765,1,-0.007705057544086616,0,-0.0014234663536317749,0.013546303152161432,0.004877967283448026,1110.7817545726507,1131.9288129177098,0.39238896840627435,7.512882048165184,34.46113108576623,-5.82421875,0.46647988081701103,BUY,53.35,High,BUY,-0.0014244804443252997,-0.0014244804443252997,-0.0014244804443252997,0.919396769193974,1.0583134404423573,1.1568413636428496,1.0579716755969977
2022-07-13,1081.8138427734375,1107.4993634434227,1079.7436294761944,1104.4507905221294,14224132,0.4588,-0.7609480023384094,1.0,-0.017723871291533744,-0.017882820023385492,1092.15625,1104.0661865234374,1128.7210327148437,0.011836521742477665,-0.005791664539825381,-0.01497682829709801,0.025656663715885812,0.3196165243326623,40.97669577057309,-26.138891034726157,-22.62666964611226,-3.5122213886138987,-0.7609480023384094,0.0,0.0,-0.25364933411280316,0.4588,0.765,-1,0.018800821780639815,0,-0.017723871291533744,-0.005791664539825381,-0.01497682829709801,1105.5148615182484,1127.1559586182552,0.5273653940686136,9.403975373316266,28.171020195511574,-15.60693359375,0.5336703232631128,STRONG BUY,53.37,Very High,BUY,-0.017882820023385492,0.0,-0.017882820023385492,0.903101499190928,1.0395560292378567,1.1568413636428496,1.0392203217886282
2022-07-14,1090.7320556640625,1107.4765795757364,1081.540843303509,1086.5687619025882,16970315,0.5775,0.0,1.0,0.008243759266161277,0.008209965083115488,1092.979833984375,1095.0341918945312,1125.0160888671876,0.011910260475400761,-0.01103598710213971,-0.014836097403283288,0.023778283710967945,0.1930650671689491,39.02515233526929,-25.764774588993077,-23.254290634688424,-2.5104839543046538,-0.7609480023384094,-0.7609480023384094,0.0,-0.5072986682256063,0.4588,0.4588,-1,0.016665627713612012,0,0.008243759266161277,-0.01103598710213971,-0.014836097403283288,1102.827078635669,1123.6870154797607,0.6438442007297621,8.967453058854396,8.011598594388508,4.117919921875,0.4581534844012675,BUY,54.18,High,STRONG BUY,0.008209965083115488,0.0,0.008209965083115488,0.9105464505431673,1.04812587888658,1.1568413636428496,1.0477874039459565
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210,0.5775,0.0,1.0,0.0019398391342539956,0.0019379600759753743,1093.9262451171876,1094.7202270507812,1120.734423828125,0.011919523307742081,-0.007705057544086569,-0.004166930383530887,0.013281666683369525,-0.43411716282225754,40.25318014772399,-25.009262414416526,-23.605284990634043,-1.4039774237824822,0.0,-0.7609480023384094,-0.7609480023384094,-0.5072986682256063,0.5775,0.4588,-1,0.042134975163667356,1,0.0019398391342539956,-0.007705057544086569,-0.004166930383530887,1101.0126825911154,1120.749956899843,0.5023018789199631,8.566524999416552,8.031581068953745,4.7320556640625,0.4570179020091241,BUY,54.3,High,BUY,0.0019379600759753743,0.0,0.0019379600759753743,0.912312764181487,1.0501590744840685,1.1568413636428496,1.0498199429565092
